user_id,irt_ability
U00153,0.11605268944655288
U00149,0.11031131546776665
U00489,0.11001114816683655
U00053,0.1070013598340722
U00254,0.10390062550913583
U00317,0.10362101362205248
U00056,0.10184095716033639
U00435,0.09994231076020617
U00144,0.09964557172309388
U00575,0.09933148151240023
U00012,0.09878717287023708
U00137,0.09733201787468566
U00587,0.09445999771267073
U00434,0.09145406859633202
U00024,0.09063877088230592
U00258,0.09031273925267429
U00257,0.08899159229818296
U00195,0.08895768518855765
U00328,0.08887109367364368
U00011,0.08641443794250148
U00312,0.08574625646288787
U00549,0.08434086066383943
U00330,0.08426378825498955
U00472,0.08390471794999577
U00045,0.08384886991884431
U00591,0.07836484765112983
U00189,0.07404310252082202
U00529,0.07400951323096429
U00411,0.07356875750576344
U00567,0.07075895245878377
U00266,0.06866240710389752
U00015,0.06843181634085142
U00229,0.06831562186003763
U00156,0.06827438639579837
U00193,0.06582873002381484
U00488,0.06512447074073137
U00074,0.0644035286919326
U00535,0.06367008069954873
U00600,0.0633878644616691
U00429,0.061420665554985744
U00148,0.059673889669485815
U00221,0.05964690549894405
U00546,0.05528409484647015
U00302,0.05513445780214926
U00123,0.05466082074009203
U00106,0.05461645973609312
U00407,0.05044208257463343
U00102,0.04887375494786295
U00040,0.04814328051760153
U00113,0.04763254242516861
U00397,0.04676312787608055
U00002,0.04482401067031883
U00281,0.04204531169736507
U00595,0.040602280900914604
U00396,0.039323930530758944
U00372,0.03870704101026344
U00400,0.0386702270977427
U00247,0.03849092771792199
U00211,0.03798466174497495
U00594,0.03733989199819693
U00368,0.03600486600431271
U00534,0.035789905580879196
U00405,0.03557684113594431
U00501,0.03549990988759171
U00316,0.03318537997665885
U00162,0.033174768503233185
U00325,0.032917482226837186
U00020,0.03201898533525114
U00264,0.031695395101603734
U00050,0.03163698514463228
U00167,0.031037936128728363
U00457,0.02975403141767423
U00243,0.02939965512115618
U00089,0.027169889261985603
U00476,0.026041473169514738
U00499,0.025905283446465643
U00169,0.023840343860409577
U00265,0.021747258697311974
U00578,0.020633906252177772
U00292,0.02001687786624724
U00514,0.019061519010666987
U00360,0.018927453282221854
U00393,0.018263444369662242
U00341,0.017603033794694512
U00353,0.016825072816650022
U00212,0.015390050273432059
U00417,0.015241314862806374
U00445,0.012383066004004782
U00318,0.010646075214172898
U00470,0.010475728461994998
U00371,0.009275100022100812
U00511,0.00901800076725568
U00213,0.007395586625269365
U00094,0.006265060504047716
U00506,0.0030794381401341845
U00111,0.0027963634575585536
U00007,0.0021650015073228527
U00161,-0.0046488110987787405
U00127,-0.006442372948060346
U00518,-0.008115283484795198
U00357,-0.008554143255282353
U00306,-0.008614865603839627
U00078,-0.0109291704784206
U00563,-0.011184267417666231
U00064,-0.01211528289999652
U00570,-0.015357242695768032
U00126,-0.018083269957455333
U00278,-0.018850631299436794
U00105,-0.018908597715351243
U00279,-0.019066307798251386
U00280,-0.02056163424123001
U00129,-0.02090946945191645
U00447,-0.023449086232915316
U00558,-0.024232493783121766
U00260,-0.02435644836428178
U00537,-0.025137819994594884
U00552,-0.02545098093732455
U00493,-0.02556529863062366
U00475,-0.027674123951852873
U00311,-0.031692973331467665
U00522,-0.03183016232359364
U00373,-0.03330724916847038
U00013,-0.03396083416442262
U00540,-0.0350287102319428
U00067,-0.03615804261599865
U00044,-0.0372006796028411
U00230,-0.039125929665365586
U00548,-0.040054194027663
U00381,-0.04006652365435729
U00206,-0.0408960187413575
U00521,-0.04416372948663897
U00274,-0.04585312628530903
U00419,-0.046013004826007585
U00251,-0.04644740057417039
U00066,-0.04681683814826345
U00191,-0.04709671760135272
U00399,-0.04807814596441541
U00440,-0.04823857539194802
U00465,-0.05110750075876083
U00408,-0.05131488934605812
U00173,-0.05205084318972855
U00402,-0.05214511858003864
U00025,-0.052583200351981364
U00444,-0.053204643175760145
U00170,-0.05350217682943001
U00387,-0.053832934377506005
U00478,-0.054370134533740844
U00593,-0.054715637659429876
U00163,-0.055500595868718625
U00081,-0.05685925250441901
U00282,-0.057273474629150986
U00401,-0.05805235503362782
U00232,-0.05834759576781594
U00414,-0.06008892793364649
U00114,-0.06235441174705408
U00569,-0.06249097944145877
U00142,-0.06259255664094095
U00477,-0.06544807255450827
U00110,-0.06780696470545614
U00052,-0.06965865406676157
U00176,-0.073577736793194
U00383,-0.07562442072324393
U00182,-0.07727180252909456
U00362,-0.07877645945699559
U00574,-0.08043404421508757
U00443,-0.08126230569649871
U00208,-0.08184988730782645
U00524,-0.08231629366055396
U00565,-0.08231860810352185
U00184,-0.08291012438829654
U00285,-0.08608863624106991
U00042,-0.08650687670425047
U00006,-0.08816324587281464
U00187,-0.0891572771235794
U00028,-0.08917699481238457
U00589,-0.0892824168556169
U00348,-0.08953123508192343
U00001,-0.08963486629893638
U00510,-0.08998440361496442
U00295,-0.09057473831990222
U00186,-0.09224205722392925
U00525,-0.09305187757457031
U00409,-0.09365601177252622
U00183,-0.0942410854039055
U00063,-0.09502628832690335
U00571,-0.0950686484425661
U00448,-0.09530470191225962
U00326,-0.09545874577496571
U00339,-0.09830215396965689
U00214,-0.09891862124306035
U00090,-0.09976900732372097
U00427,-0.1000124703286085
U00275,-0.10230691685283255
U00528,-0.10385987175654669
U00273,-0.10619721965556791
U00394,-0.10721289604411392
U00227,-0.10832477752278746
U00438,-0.11000308748789833
U00555,-0.11143921550141747
U00267,-0.11180315213586516
U00455,-0.11228701846489332
U00146,-0.112323544494059
U00049,-0.11368131958956909
U00174,-0.11522978414442242
U00030,-0.11600855965867164
U00585,-0.11899262296160336
U00389,-0.12013438898422467
U00500,-0.12201990913087862
U00043,-0.1222656839825746
U00354,-0.12341384541350298
U00377,-0.12449421918855061
U00175,-0.12500052347509436
U00423,-0.12539406940438488
U00430,-0.12571631146156284
U00596,-0.12725359217665672
U00519,-0.1273867398614195
U00036,-0.12767851069472808
U00152,-0.12903054334083544
U00284,-0.12987454904133017
U00159,-0.13125127855492225
U00432,-0.1328297302519741
U00481,-0.13477727124866484
U00553,-0.13635394164994538
U00061,-0.1372092000680311
U00590,-0.13962687785621938
U00216,-0.14058214122363916
U00014,-0.14066148087763305
U00461,-0.14100473293992666
U00138,-0.14122589192712853
U00494,-0.14129863476332236
U00586,-0.14222166442375045
U00346,-0.1461498933531838
U00276,-0.14647949686135667
U00058,-0.14831673946157692
U00413,-0.14984674923976507
U00418,-0.14991814739325166
U00550,-0.15134858853261066
U00486,-0.15292087722815217
U00352,-0.15701023520853508
U00482,-0.15703257163484097
U00209,-0.15749080598558593
U00084,-0.15761454960917357
U00198,-0.1576265799779024
U00168,-0.15785679579105638
U00196,-0.15892188067696444
U00304,-0.16090677313874774
U00231,-0.16092212492899036
U00345,-0.16331556228084051
U00545,-0.16499674809237205
U00366,-0.16577866679034503
U00135,-0.16897763520835632
U00095,-0.1702271280171573
U00378,-0.17365712038081438
U00008,-0.17460910036960006
U00530,-0.1771306836059079
U00157,-0.17722532595004156
U00363,-0.177649119927438
U00101,-0.1780932054999695
U00458,-0.17899113997117938
U00503,-0.18444492788969508
U00222,-0.1853108472825364
U00340,-0.18814867703350246
U00203,-0.18939889828679732
U00079,-0.18982227961583154
U00344,-0.19168098149488877
U00301,-0.1930856527653832
U00509,-0.19429092328026762
U00201,-0.1946662211983425
U00452,-0.19834161438287504
U00456,-0.19975791823892072
U00100,-0.20089696585634617
U00103,-0.2056863699399317
U00072,-0.20829264146676177
U00029,-0.2114888516697248
U00180,-0.21519691079189782
U00087,-0.2170543854877643
U00324,-0.21914336522314912
U00579,-0.21923106778688686
U00425,-0.2194853867547433
U00390,-0.22142849381400606
U00356,-0.22527506043035125
U00238,-0.22666892046860407
U00513,-0.2287416280750788
U00272,-0.2288104068991834
U00573,-0.22915748619314355
U00597,-0.23224005057123054
U00035,-0.2331080972530101
U00410,-0.23624841879323888
U00492,-0.23639741991765123
U00263,-0.23891741405588077
U00016,-0.24293355014412196
U00347,-0.24305363856771164
U00047,-0.24504857014300252
U00323,-0.24848646873425556
U00240,-0.2500577449767139
U00412,-0.25414318638048194
U00290,-0.25587229012715645
U00181,-0.2610978834759072
U00376,-0.26243403029092116
U00039,-0.26313280285091645
U00446,-0.2649998398576245
U00150,-0.2666567969285294
U00116,-0.2668673667274808
U00365,-0.26980085594095427
U00082,-0.272747531843929
U00117,-0.27630933639818517
U00259,-0.2772449816509504
U00300,-0.279509079073873
U00576,-0.2810515561108388
U00261,-0.28327779918855117
U00451,-0.2856131035504812
U00382,-0.2888257092840237
U00335,-0.29001400095853336
U00403,-0.2908328966256633
U00299,-0.2910977080601705
U00498,-0.29110614923575207
U00327,-0.29291143958432886
U00392,-0.29349016406212164
U00131,-0.2987741822344382
U00077,-0.3008879658505182
U00485,-0.30127234396063357
U00560,-0.3051109674838949
U00297,-0.3062399681999213
U00154,-0.3077812602272244
U00070,-0.3111422310949858
U00270,-0.3112728898835446
U00236,-0.31244884194457256
U00321,-0.31360030400682454
U00190,-0.3158987561401624
U00484,-0.32141145597098564
U00566,-0.3216463523664964
U00249,-0.3235926598042078
U00133,-0.32380555067216105
U00369,-0.3327472892083599
U00234,-0.33360070432848726
U00291,-0.33376256602131743
U00119,-0.3377827921240805
U00017,-0.3394944550394029
U00108,-0.3407000914034903
U00098,-0.34408662962638864
U00233,-0.3469818202307771
U00069,-0.3478351619792403
U00164,-0.3500259612466599
U00422,-0.3526649722805278
U00388,-0.3590268082611724
U00322,-0.3603064775937079
U00057,-0.36320236577219356
U00329,-0.3635781030146901
U00581,-0.37454948149220474
U00359,-0.3764154032030444
U00055,-0.37976228650245614
U00505,-0.38257120137564493
U00112,-0.3830705655512553
U00194,-0.3831529473491664
U00469,-0.38374020183344004
U00018,-0.38678902967248585
U00037,-0.38810115321527294
U00003,-0.3935888255491594
U00495,-0.3973471098405228
U00241,-0.40509483580235606
U00441,-0.41039993904851707
U00155,-0.4152556775454427
U00109,-0.4224899138180228
U00355,-0.4253490440380705
U00331,-0.427838916363163
U00121,-0.4288638655938334
U00242,-0.4345242936024978
U00428,-0.43576524449175447
U00333,-0.4421102889832362
U00577,-0.4469319961404531
U00060,-0.4535610655410105
U00207,-0.45918289696472814
U00404,-0.45944207023605316
U00293,-0.46108526317631726
U00097,-0.4653026109452819
U00474,-0.4668046081886645
U00516,-0.4742902738416496
U00303,-0.47540427554983394
U00542,-0.4807598443079683
U00065,-0.4823091590718553
U00246,-0.4823680952325575
U00541,-0.48962069193850716
U00239,-0.5063239802100937
U00296,-0.5149046512816264
U00504,-0.5150168823459983
U00592,-0.5162689016216143
U00115,-0.5197575789447328
U00462,-0.5234915149120274
U00205,-0.5266818470093351
U00298,-0.5275331485131254
U00054,-0.5285213088536085
U00210,-0.5337694854124383
U00420,-0.535319399167264
U00027,-0.5370049348709169
U00557,-0.5414048291069665
U00130,-0.5626463045224895
U00051,-0.5637279186599939
U00308,-0.5752220191086825
U00539,-0.582664028921042
U00520,-0.5835349153055669
U00349,-0.5863822593542619
U00314,-0.6013506053884786
U00466,-0.6482344121362693
U00237,-0.6987981884077127
U00561,-0.7117966245099638
U00031,-0.8089067019156332
U00517,-0.9209253606034751
U00253,-0.9579878179340939
U00122,-1.0319970411449535
U00416,-1.3151021940421759
