user_id,section,total_attempts,raw_correct,num_subtopics_attempted,avg_weighted_accuracy,avg_time_sec,total_guessing,raw_accuracy,guessing_rate
U00014,Quantitative Aptitude,20,11,12,0.5542882787506572,67.34722222222221,0,0.55,0.0
U00014,Verbal Ability,20,9,9,0.579526983154171,68.41666666666667,0,0.45,0.0
U00015,Data Interpretation,14,8,9,0.5924607511323304,67.33333333333333,0,0.5714285714285714,0.0
U00015,Logical Reasoning,23,16,13,0.7873000368486305,44.410256410256416,0,0.6956521739130435,0.0
U00015,Quantitative Aptitude,22,12,15,0.5031517840851655,43.71111111111111,0,0.5454545454545454,0.0
U00015,Verbal Ability,18,10,9,0.640238281884015,64.68518518518519,0,0.5555555555555556,0.0
U00016,Data Interpretation,52,22,9,0.3667996864997932,76.8462962962963,0,0.4230769230769231,0.0
U00016,Logical Reasoning,69,38,16,0.5322767196312868,69.59010416666666,0,0.5507246376811594,0.0
U00016,Quantitative Aptitude,120,63,24,0.5192795099497263,61.015443121693124,0,0.525,0.0
U00016,Verbal Ability,78,38,12,0.5277792875347372,79.2844246031746,0,0.48717948717948717,0.0
U00017,Data Interpretation,45,20,9,0.46140424336087843,48.040079365079364,1,0.4444444444444444,0.022222222222222223
U00017,Logical Reasoning,76,38,16,0.5218716941779862,71.57537202380952,1,0.5,0.013157894736842105
U00017,Quantitative Aptitude,109,67,24,0.638302404284588,44.958333333333336,2,0.6146788990825688,0.01834862385321101
U00017,Verbal Ability,87,31,12,0.2899139038794475,67.88333333333334,0,0.3563218390804598,0.0
U00018,Data Interpretation,22,11,9,0.5140064747713613,71.4074074074074,0,0.5,0.0
U00018,Logical Reasoning,43,14,15,0.2868544896625859,82.11333333333333,0,0.32558139534883723,0.0
U00018,Quantitative Aptitude,65,32,22,0.50318555882761,63.834090909090904,1,0.49230769230769234,0.015384615384615385
U00018,Verbal Ability,52,31,12,0.5931242967167519,46.462698412698415,1,0.5961538461538461,0.019230769230769232
U00019,Data Interpretation,32,27,9,0.8099439806084637,38.41851851851852,1,0.84375,0.03125
U00019,Logical Reasoning,47,28,15,0.6685745125702999,53.14888888888889,0,0.5957446808510638,0.0
U00019,Quantitative Aptitude,68,43,23,0.6214318700578351,67.2731884057971,0,0.6323529411764706,0.0
U00019,Verbal Ability,39,19,11,0.41012669778918326,56.81818181818182,0,0.48717948717948717,0.0
U00020,Data Interpretation,70,59,9,0.7444203790215956,25.23632897603486,3,0.8428571428571429,0.04285714285714286
U00020,Logical Reasoning,106,72,16,0.6843630845043159,45.095098304473304,0,0.6792452830188679,0.0
U00020,Quantitative Aptitude,168,87,24,0.3951511154778303,43.47197420634921,4,0.5178571428571429,0.023809523809523808
U00020,Verbal Ability,109,40,12,0.35018605126128616,86.00198412698414,0,0.3669724770642202,0.0
U00021,Data Interpretation,35,23,9,0.6750389958597479,29.07222222222222,5,0.6571428571428571,0.14285714285714285
U00021,Logical Reasoning,64,43,16,0.6386475702308754,31.135416666666668,9,0.671875,0.140625
U00021,Quantitative Aptitude,93,46,24,0.5044955324440137,57.57228835978836,2,0.4946236559139785,0.021505376344086023
U00021,Verbal Ability,61,40,12,0.6808764624418764,34.63482142857143,0,0.6557377049180327,0.0
U00022,Data Interpretation,1,1,1,1.0,76.0,0,1.0,0.0
U00022,Logical Reasoning,6,6,6,1.0,67.83333333333333,0,1.0,0.0
U00022,Quantitative Aptitude,5,0,5,0.0,77.4,0,0.0,0.0
U00022,Verbal Ability,2,2,2,1.0,10.0,0,1.0,0.0
U00023,Data Interpretation,4,1,4,0.25,65.0,0,0.25,0.0
U00023,Logical Reasoning,12,9,9,0.7664602928668017,35.388888888888886,1,0.75,0.08333333333333333
U00023,Quantitative Aptitude,22,17,16,0.6963073874715188,31.84375,2,0.7727272727272727,0.09090909090909091
U00023,Verbal Ability,8,6,5,0.7125664670128758,57.666666666666664,0,0.75,0.0
U00024,Data Interpretation,35,17,9,0.5617600155637724,68.12010582010582,0,0.4857142857142857,0.0
U00024,Logical Reasoning,67,41,16,0.5079825114878571,43.683680555555554,4,0.6119402985074627,0.05970149253731343
U00024,Quantitative Aptitude,70,39,23,0.46703498602553745,55.76376811594203,1,0.5571428571428572,0.014285714285714285
U00024,Verbal Ability,56,38,12,0.6128096089485916,39.427314814814814,1,0.6785714285714286,0.017857142857142856
U00025,Data Interpretation,21,8,9,0.3413841198464967,65.82407407407408,0,0.38095238095238093,0.0
U00025,Logical Reasoning,43,23,15,0.5046861361272122,38.99444444444444,1,0.5348837209302325,0.023255813953488372
U00025,Quantitative Aptitude,61,36,22,0.5879134174075804,66.80681818181819,0,0.5901639344262295,0.0
U00025,Verbal Ability,38,24,12,0.6001543438830228,50.888888888888886,0,0.631578947368421,0.0
U00026,Data Interpretation,6,3,4,0.5750305812177022,67.41666666666667,0,0.5,0.0
U00026,Logical Reasoning,8,6,8,0.75,67.375,0,0.75,0.0
U00026,Quantitative Aptitude,12,8,9,0.6163651956469098,30.333333333333332,0,0.6666666666666666,0.0
U00026,Verbal Ability,10,8,7,0.7731742922004907,46.785714285714285,0,0.8,0.0
U00027,Data Interpretation,11,6,7,0.5740522345287413,43.80952380952381,0,0.5454545454545454,0.0
U00027,Logical Reasoning,21,11,14,0.5147763241930985,41.345238095238095,1,0.5238095238095238,0.047619047619047616
U00027,Quantitative Aptitude,47,16,19,0.3573304105036481,66.51315789473684,0,0.3404255319148936,0.0
U00027,Verbal Ability,23,12,10,0.542083293696636,48.79,0,0.5217391304347826,0.0
U00028,Data Interpretation,13,9,7,0.5761494163935854,34.857142857142854,0,0.6923076923076923,0.0
U00028,Logical Reasoning,26,10,11,0.480667017269573,72.42424242424242,0,0.38461538461538464,0.0
U00028,Quantitative Aptitude,30,18,17,0.5985211070780306,60.75490196078431,0,0.6,0.0
U00028,Verbal Ability,18,9,10,0.4520431487554748,57.85,0,0.5,0.0
U00029,Data Interpretation,36,20,9,0.43170469139599454,51.553872053872055,1,0.5555555555555556,0.027777777777777776
U00029,Logical Reasoning,69,36,16,0.5346681867960024,51.87886904761905,4,0.5217391304347826,0.057971014492753624
U00029,Quantitative Aptitude,96,42,23,0.40163152866743784,65.14891304347826,0,0.4375,0.0
U00029,Verbal Ability,54,32,12,0.46254421117413386,55.32956349206349,0,0.5925925925925926,0.0
U00030,Data Interpretation,16,6,6,0.5455260708102826,77.72222222222221,0,0.375,0.0
U00030,Logical Reasoning,19,10,12,0.5105318753214886,66.34722222222221,0,0.5263157894736842,0.0
U00030,Quantitative Aptitude,27,14,18,0.5553916394687184,53.12962962962963,2,0.5185185185185185,0.07407407407407407
U00030,Verbal Ability,18,14,11,0.9012755091121547,49.68181818181818,0,0.7777777777777778,0.0
U00031,Data Interpretation,1,0,1,0.0,77.0,0,0.0,0.0
U00031,Logical Reasoning,4,2,4,0.5,39.75,0,0.5,0.0
U00031,Quantitative Aptitude,6,2,5,0.2904781179711202,48.9,0,0.3333333333333333,0.0
U00031,Verbal Ability,1,0,1,0.0,75.0,0,0.0,0.0
U00032,Data Interpretation,80,41,9,0.42134033723768405,54.4345851679185,1,0.5125,0.0125
U00032,Logical Reasoning,121,77,16,0.6494534041681148,45.79676001082251,0,0.6363636363636364,0.0
U00032,Quantitative Aptitude,183,131,24,0.668749804548344,29.824666305916306,10,0.7158469945355191,0.0546448087431694
U00032,Verbal Ability,141,91,12,0.6431479267676726,35.10228886610465,6,0.6453900709219859,0.0425531914893617
U00033,Data Interpretation,13,10,7,0.6869947105049626,45.904761904761905,0,0.7692307692307693,0.0
U00033,Logical Reasoning,35,21,13,0.5039090401178064,56.21172161172161,1,0.6,0.02857142857142857
U00033,Quantitative Aptitude,51,31,20,0.5739842606942829,48.3625,2,0.6078431372549019,0.0392156862745098
U00033,Verbal Ability,39,26,11,0.7689003339290998,42.07954545454545,1,0.6666666666666666,0.02564102564102564
U00034,Logical Reasoning,1,0,1,0.0,35.0,0,0.0,0.0
U00034,Quantitative Aptitude,6,5,5,0.8,20.3,0,0.8333333333333334,0.0
U00034,Verbal Ability,4,2,4,0.5,63.5,0,0.5,0.0
U00035,Data Interpretation,63,27,9,0.4026808673092556,58.47152847152847,0,0.42857142857142855,0.0
U00035,Logical Reasoning,144,85,16,0.5936110119673048,63.74974972943723,0,0.5902777777777778,0.0
U00035,Quantitative Aptitude,189,101,24,0.5181467399913098,63.457659932659936,2,0.5343915343915344,0.010582010582010581
U00035,Verbal Ability,153,73,12,0.4796736500162581,65.9100619592396,0,0.477124183006536,0.0
U00036,Data Interpretation,13,10,6,0.7853618896879718,32.333333333333336,0,0.7692307692307693,0.0
U00036,Logical Reasoning,18,13,11,0.8613779860583901,36.151515151515156,0,0.7222222222222222,0.0
U00036,Quantitative Aptitude,21,7,15,0.2806459942388979,69.71111111111112,0,0.3333333333333333,0.0
U00036,Verbal Ability,15,5,9,0.3508351558164868,54.666666666666664,1,0.3333333333333333,0.06666666666666667
U00037,Data Interpretation,5,1,4,0.25,54.875,0,0.2,0.0
U00037,Logical Reasoning,16,5,10,0.3178756452894087,78.15,0,0.3125,0.0
U00037,Quantitative Aptitude,18,12,11,0.7560882607094176,40.40909090909091,0,0.6666666666666666,0.0
U00037,Verbal Ability,10,4,6,0.3782845814145821,73.75,0,0.4,0.0
U00038,Data Interpretation,10,5,6,0.5447231504190638,41.916666666666664,1,0.5,0.1
U00038,Logical Reasoning,31,13,14,0.5895314472917004,69.41666666666667,0,0.41935483870967744,0.0
U00038,Quantitative Aptitude,40,31,21,0.7581458790858474,38.40873015873016,1,0.775,0.025
U00038,Verbal Ability,19,13,10,0.865651066407262,50.17666666666666,0,0.6842105263157895,0.0
U00039,Data Interpretation,11,3,8,0.1342809628851747,53.6875,0,0.2727272727272727,0.0
U00039,Logical Reasoning,15,9,13,0.6138324364732527,27.03846153846154,1,0.6,0.06666666666666667
U00039,Quantitative Aptitude,24,8,15,0.29294280726536776,69.28888888888888,0,0.3333333333333333,0.0
U00039,Verbal Ability,17,8,11,0.527969592485881,74.81818181818181,0,0.47058823529411764,0.0
U00040,Data Interpretation,46,33,9,0.5774591562999637,38.49722222222223,1,0.717391304347826,0.021739130434782608
U00040,Logical Reasoning,102,61,16,0.5840096566895895,50.38990575396825,0,0.5980392156862745,0.0
U00040,Quantitative Aptitude,127,76,24,0.5830753715634228,45.11921296296296,4,0.5984251968503937,0.031496062992125984
U00040,Verbal Ability,118,59,12,0.5373342431093049,54.324305555555554,3,0.5,0.025423728813559324
U00041,Data Interpretation,8,7,4,0.8847119331135302,45.75,0,0.875,0.0
U00041,Logical Reasoning,9,5,7,0.44019764107020887,41.0,0,0.5555555555555556,0.0
U00041,Quantitative Aptitude,13,10,11,0.7272727272727273,64.57575757575756,0,0.7692307692307693,0.0
U00041,Verbal Ability,15,12,11,0.8131879849975239,47.303030303030305,1,0.8,0.06666666666666667
U00042,Data Interpretation,7,4,5,0.6,35.7,1,0.5714285714285714,0.14285714285714285
U00042,Logical Reasoning,8,7,5,0.8,47.16666666666667,0,0.875,0.0
U00042,Quantitative Aptitude,6,0,5,0.0,63.9,0,0.0,0.0
U00042,Verbal Ability,7,5,5,0.7641389865168497,28.3,0,0.7142857142857143,0.0
U00043,Data Interpretation,14,8,8,0.488451824121657,35.53125,1,0.5714285714285714,0.07142857142857142
U00043,Logical Reasoning,22,11,11,0.4596879974077987,60.81818181818182,0,0.5,0.0
U00043,Quantitative Aptitude,32,13,16,0.3600713956159664,55.08333333333333,2,0.40625,0.0625
U00043,Verbal Ability,31,22,12,0.6638475820945128,26.14236111111111,2,0.7096774193548387,0.06451612903225806
U00044,Data Interpretation,8,4,5,0.3588669368662728,48.9,0,0.5,0.0
U00044,Logical Reasoning,14,11,9,0.7963545673899887,36.55555555555556,0,0.7857142857142857,0.0
U00044,Quantitative Aptitude,13,6,10,0.39463949893986194,49.65,0,0.46153846153846156,0.0
U00044,Verbal Ability,9,5,7,0.6351974718850221,45.142857142857146,1,0.5555555555555556,0.1111111111111111
U00045,Data Interpretation,5,2,4,0.5,111.0,0,0.4,0.0
U00045,Logical Reasoning,19,13,10,0.6536792192152767,50.483333333333334,0,0.6842105263157895,0.0
U00045,Quantitative Aptitude,34,20,21,0.6606876668740465,63.31746031746032,0,0.5882352941176471,0.0
U00045,Verbal Ability,22,12,12,0.6293182607926354,48.0,0,0.5454545454545454,0.0
U00046,Data Interpretation,21,9,8,0.503368654634497,71.25,0,0.42857142857142855,0.0
U00046,Logical Reasoning,50,37,14,0.878116698737213,41.84464285714286,0,0.74,0.0
U00046,Quantitative Aptitude,49,33,21,0.5969394112423438,35.38650793650794,4,0.673469387755102,0.08163265306122448
U00046,Verbal Ability,43,30,12,0.7102658340087126,47.02361111111111,1,0.6976744186046512,0.023255813953488372
U00047,Data Interpretation,87,42,9,0.43421923443801336,61.58983084816418,1,0.4827586206896552,0.011494252873563218
U00047,Logical Reasoning,144,48,16,0.3913875435648721,86.50628740132416,0,0.3333333333333333,0.0
U00047,Quantitative Aptitude,184,100,24,0.48176942858804755,58.50785221722722,2,0.5434782608695652,0.010869565217391304
U00047,Verbal Ability,162,112,12,0.7158458176375507,35.780470257153695,8,0.691358024691358,0.04938271604938271
U00048,Data Interpretation,11,8,6,0.666221997082695,42.166666666666664,0,0.7272727272727273,0.0
U00048,Logical Reasoning,15,7,11,0.41530852612389907,48.0,0,0.4666666666666667,0.0
U00048,Quantitative Aptitude,21,16,15,0.7706791079706349,34.3,0,0.7619047619047619,0.0
U00048,Verbal Ability,12,7,8,0.625,40.6875,0,0.5833333333333334,0.0
U00049,Data Interpretation,39,25,9,0.5826582486707557,48.95185185185185,1,0.6410256410256411,0.02564102564102564
U00049,Logical Reasoning,64,45,16,0.6226507753405033,38.73482142857143,2,0.703125,0.03125
U00049,Quantitative Aptitude,73,25,23,0.35686095694544795,80.96521739130435,0,0.3424657534246575,0.0
U00049,Verbal Ability,53,29,12,0.5490499635208318,38.84596560846561,2,0.5471698113207547,0.03773584905660377
U00050,Data Interpretation,73,46,9,0.7197868890492267,35.44651675485009,3,0.6301369863013698,0.0410958904109589
U00050,Logical Reasoning,162,103,16,0.5753611011532072,55.52781359265734,0,0.6358024691358025,0.0
U00050,Quantitative Aptitude,187,95,24,0.5069289142561693,59.435367063492066,1,0.5080213903743316,0.0053475935828877
U00050,Verbal Ability,131,77,12,0.6599328124039109,50.49998647186147,0,0.5877862595419847,0.0
U00051,Data Interpretation,2,1,2,0.5,34.0,0,0.5,0.0
U00051,Logical Reasoning,3,1,2,0.05416901326571367,105.0,0,0.3333333333333333,0.0
U00051,Quantitative Aptitude,7,2,6,0.29365406500628044,62.083333333333336,0,0.2857142857142857,0.0
U00051,Verbal Ability,2,1,2,0.5,36.0,0,0.5,0.0
U00052,Data Interpretation,71,30,9,0.45180556239834235,76.33403078403077,1,0.4225352112676056,0.014084507042253521
U00052,Logical Reasoning,125,79,16,0.6498508512419585,55.20109126984127,1,0.632,0.008
U00052,Quantitative Aptitude,177,91,24,0.5288759445258878,61.95823412698413,0,0.5141242937853108,0.0
U00052,Verbal Ability,114,70,12,0.6276633790988498,50.410218485218486,2,0.6140350877192983,0.017543859649122806
U00053,Data Interpretation,6,4,4,0.5812778045389959,17.0,1,0.6666666666666666,0.16666666666666666
U00053,Logical Reasoning,6,4,6,0.6666666666666666,63.666666666666664,0,0.6666666666666666,0.0
U00053,Quantitative Aptitude,13,7,10,0.5858069358472744,73.15,0,0.5384615384615384,0.0
U00053,Verbal Ability,7,4,6,0.5,39.333333333333336,0,0.5714285714285714,0.0
U00054,Data Interpretation,27,12,9,0.3507303886662001,72.42222222222222,0,0.4444444444444444,0.0
U00054,Logical Reasoning,40,22,14,0.6252562254195116,61.75,1,0.55,0.025
U00054,Quantitative Aptitude,51,26,23,0.5525611032080405,61.29782608695652,0,0.5098039215686274,0.0
U00054,Verbal Ability,39,13,12,0.39219647252555806,82.6388888888889,0,0.3333333333333333,0.0
U00055,Data Interpretation,23,16,8,0.7606474223428019,30.45625,0,0.6956521739130435,0.0
U00055,Logical Reasoning,35,16,14,0.4889919680693721,66.906462585034,0,0.45714285714285713,0.0
U00055,Quantitative Aptitude,41,20,19,0.4920960173573646,54.973684210526315,0,0.4878048780487805,0.0
U00055,Verbal Ability,31,12,12,0.4121340760803029,68.64166666666667,0,0.3870967741935484,0.0
U00056,Data Interpretation,8,4,5,0.4131093520532204,61.166666666666664,0,0.5,0.0
U00056,Logical Reasoning,16,10,11,0.6163781927102235,42.196969696969695,0,0.625,0.0
U00056,Quantitative Aptitude,19,11,13,0.6133723248332201,65.53846153846153,0,0.5789473684210527,0.0
U00056,Verbal Ability,16,12,8,0.7687641941336706,50.65625,0,0.75,0.0
U00057,Data Interpretation,11,6,7,0.7140840721728229,74.45238095238095,0,0.5454545454545454,0.0
U00057,Logical Reasoning,13,7,7,0.46961893723528486,73.07142857142857,0,0.5384615384615384,0.0
U00057,Quantitative Aptitude,12,7,8,0.6205583483942573,65.77083333333333,0,0.5833333333333334,0.0
U00057,Verbal Ability,18,9,8,0.5653727644256739,40.75416666666666,0,0.5,0.0
U00058,Data Interpretation,7,5,5,0.6896102286607095,58.33333333333333,0,0.7142857142857143,0.0
U00058,Logical Reasoning,13,7,9,0.7418397835104474,53.55555555555556,0,0.5384615384615384,0.0
U00058,Quantitative Aptitude,12,6,9,0.5450984098010173,54.94444444444444,0,0.5,0.0
U00058,Verbal Ability,4,2,4,0.5,68.0,0,0.5,0.0
U00059,Data Interpretation,36,15,9,0.26778781517809086,53.42830687830688,0,0.4166666666666667,0.0
U00059,Logical Reasoning,61,38,16,0.492468496933447,41.87708333333333,2,0.6229508196721312,0.03278688524590164
U00059,Quantitative Aptitude,90,59,24,0.600765753016162,34.28373015873016,6,0.6555555555555556,0.06666666666666667
U00059,Verbal Ability,59,41,11,0.6775446504801307,37.82987012987013,3,0.6949152542372882,0.05084745762711865
U00060,Data Interpretation,6,4,4,0.7322313904016109,58.0,0,0.6666666666666666,0.0
U00060,Logical Reasoning,15,7,11,0.45049640656909146,38.68181818181818,1,0.4666666666666667,0.06666666666666667
U00060,Quantitative Aptitude,15,4,11,0.23294096034141934,87.56060606060606,0,0.26666666666666666,0.0
U00060,Verbal Ability,10,5,7,0.557698513299392,59.357142857142854,0,0.5,0.0
U00061,Data Interpretation,13,4,6,0.4825649745937309,89.84722222222223,0,0.3076923076923077,0.0
U00061,Logical Reasoning,15,9,10,0.5018320638067235,44.016666666666666,0,0.6,0.0
U00061,Quantitative Aptitude,17,9,12,0.564897493155,38.73611111111111,2,0.5294117647058824,0.11764705882352941
U00061,Verbal Ability,15,10,10,0.6632797386687951,48.03333333333333,0,0.6666666666666666,0.0
U00062,Data Interpretation,19,10,8,0.39745430069327475,55.5625,0,0.5263157894736842,0.0
U00062,Logical Reasoning,29,23,14,0.8275826599598909,33.66547619047619,2,0.7931034482758621,0.06896551724137931
U00062,Quantitative Aptitude,43,33,19,0.7983449791285113,32.59356725146199,2,0.7674418604651163,0.046511627906976744
U00062,Verbal Ability,29,18,12,0.5120157096382731,62.673611111111114,0,0.6206896551724138,0.0
U00063,Data Interpretation,3,2,3,0.6666666666666666,78.33333333333333,0,0.6666666666666666,0.0
U00063,Logical Reasoning,2,1,2,0.5,44.0,0,0.5,0.0
U00063,Quantitative Aptitude,4,1,4,0.25,37.5,0,0.25,0.0
U00063,Verbal Ability,2,2,2,1.0,21.0,0,1.0,0.0
U00064,Data Interpretation,23,15,9,0.4696680406838413,38.84259259259259,1,0.6521739130434783,0.043478260869565216
U00064,Logical Reasoning,38,16,15,0.33049042837095066,73.86666666666666,0,0.42105263157894735,0.0
U00064,Quantitative Aptitude,48,28,18,0.570550454402361,53.452777777777776,0,0.5833333333333334,0.0
U00064,Verbal Ability,28,21,12,0.7058243030866699,47.90694444444444,0,0.75,0.0
U00065,Data Interpretation,77,39,9,0.4699235981399299,53.11178451178451,0,0.5064935064935064,0.0
U00065,Logical Reasoning,139,61,16,0.39904322632476474,74.03236381673882,0,0.43884892086330934,0.0
U00065,Quantitative Aptitude,191,109,24,0.5874320397171932,48.98769904863655,3,0.5706806282722513,0.015706806282722512
U00065,Verbal Ability,129,44,12,0.343251561304255,82.260131997632,0,0.34108527131782945,0.0
U00066,Data Interpretation,5,3,3,0.5723486814481819,33.0,0,0.6,0.0
U00066,Logical Reasoning,12,6,8,0.375,36.104166666666664,0,0.5,0.0
U00066,Quantitative Aptitude,18,13,13,0.6767206266944616,21.384615384615383,3,0.7222222222222222,0.16666666666666666
U00066,Verbal Ability,15,4,8,0.18497221066150257,107.22916666666666,0,0.26666666666666666,0.0
U00067,Data Interpretation,69,35,9,0.7646517518052368,55.1439594356261,0,0.5072463768115942,0.0
U00067,Logical Reasoning,114,45,16,0.4263524362770125,85.04464025557776,0,0.39473684210526316,0.0
U00067,Quantitative Aptitude,141,101,24,0.7578417010173384,39.41734457671958,10,0.7163120567375887,0.07092198581560284
U00067,Verbal Ability,104,58,12,0.5338499468330258,56.43968253968254,0,0.5576923076923077,0.0
U00068,Data Interpretation,57,37,9,0.7554979595018383,38.92340067340067,2,0.6491228070175439,0.03508771929824561
U00068,Logical Reasoning,99,60,16,0.6883602435875071,45.05424107142857,4,0.6060606060606061,0.04040404040404041
U00068,Quantitative Aptitude,110,77,24,0.7129966331879086,39.942162698412695,4,0.7,0.03636363636363636
U00068,Verbal Ability,79,43,12,0.6499177161335061,58.288362332112335,0,0.5443037974683544,0.0
U00069,Data Interpretation,15,9,8,0.6744790832282308,40.75,0,0.6,0.0
U00069,Logical Reasoning,35,16,15,0.5541037194512327,60.74666666666667,1,0.45714285714285713,0.02857142857142857
U00069,Quantitative Aptitude,46,25,21,0.5086196630457008,57.272222222222226,0,0.5434782608695652,0.0
U00069,Verbal Ability,27,12,10,0.5780937640281074,66.23333333333333,0,0.4444444444444444,0.0
U00070,Data Interpretation,55,30,9,0.48768562126305287,58.304761904761904,0,0.5454545454545454,0.0
U00070,Logical Reasoning,78,36,16,0.4322742988348744,77.9452380952381,0,0.46153846153846156,0.0
U00070,Quantitative Aptitude,109,61,24,0.5784489912306464,52.713541666666664,0,0.5596330275229358,0.0
U00070,Verbal Ability,91,41,12,0.5858570988205093,63.03578042328042,0,0.45054945054945056,0.0
U00071,Data Interpretation,63,49,9,0.7861015823142987,38.949074074074076,0,0.7777777777777778,0.0
